Actual RouteID,CustID,Longitude,Latitude
RT008008RouteTypeA,26063930,-80.878155,35.446175
RT008008RouteTypeA,26066911,-80.8794,35.445853
RT008008RouteTypeA,26067534,-80.879116,35.444979
RT015015RouteTypeB,26070373,-80.767112,35.277952
RT005005RouteTypeA,26071885,-80.83068,35.152806
RT017017RouteTypeB,26074341,-80.764296,35.341596
RT006006RouteTypeC,26075715,-80.956969,35.117288
RT007007RouteTypeA,26076350,-80.749474,35.307177
RT009009RouteTypeB,26081982,-80.876353,35.146861
RT007007RouteTypeA,26084301,-80.804829,35.247992
RT008008RouteTypeB,26085234,-80.653526,35.124342
RT006006RouteTypeA,26086723,-80.840889,35.226883
RT006006RouteTypeB,26088553,-80.806288,35.106897
RT004004RouteTypeA,26095625,-80.934541,35.13867
RT004004RouteTypeA,26097834,-80.883364,35.179477
RT005005RouteTypeC,26101328,-81.013092,35.246082
RT005005RouteTypeA,26102569,-80.795221,35.218074
RT012012RouteTypeC,26103840,-80.754269,35.297323
RT001001RouteTypeA,26106314,-80.771119,35.052813
RT007007RouteTypeA,26108937,-80.792205,35.336029
RT007007RouteTypeC,26109750,-80.876905,35.231459
RT010010RouteTypeC,26110436,-80.750015,35.249215
RT011011RouteTypeC,26111140,-80.812371,35.229908
RT006006RouteTypeB,26112274,-80.857706,35.091093
RT004004RouteTypeA,26113729,-80.937352,35.135951
RT011011RouteTypeC,26114188,-80.831565,35.213681
RT002002RouteTypeA,26118932,-80.682021,35.104099
RT001001RouteTypeA,26124145,-80.807388,35.106409
RT002002RouteTypeA,26138784,-80.725108,35.146186
RT004004RouteTypeA,2614195,-80.855559,35.117807
RT001001RouteTypeA,26144859,-80.774314,35.06406
RT006006RouteTypeA,26146913,-80.843957,35.233384
RT004004RouteTypeB,26147338,-81.123256,35.239564
RT001001RouteTypeA,26152787,-80.770947,35.053076
RT007007RouteTypeC,2615385,-80.869556,35.197223
RT012012RouteTypeC,26155962,-80.806943,35.300386
RT007007RouteTypeA,26159436,-80.7481,35.203451
RT005005RouteTypeC,26160940,-81.041837,35.264281
RT003003RouteTypeA,26162850,-80.945141,35.322868
RT008008RouteTypeA,26166648,-80.878778,35.480829
RT003003RouteTypeA,26168759,-80.916778,35.191646
RT001001RouteTypeB,26170221,-81.227116,35.260882
RT001001RouteTypeA,26171182,-80.806766,35.107444
RT007007RouteTypeA,26176701,-80.853911,35.267269
RT008008RouteTypeA,26177235,-80.878906,35.445874
RT005005RouteTypeA,26178425,-80.808268,35.146374
RT004004RouteTypeA,26180857,-80.908228,35.139378
RT017017RouteTypeB,26181594,-80.795812,35.335775
RT004004RouteTypeA,26185614,-80.886358,35.162805
RT011011RouteTypeC,26187863,-80.8362,35.206133
RT002002RouteTypeA,26188493,-80.644626,35.04762
RT004004RouteTypeC,26189160,-80.589571,35.019183
RT006006RouteTypeB,26191781,-80.886395,35.083406
RT005005RouteTypeC,26200744,-81.090694,35.264493
RT008008RouteTypeA,2620256,-80.842482,35.349937
RT006006RouteTypeA,26203398,-80.848651,35.233712
RT003003RouteTypeB,26204703,-80.69996,34.999437
RT002002RouteTypeA,26205598,NULL,NULL
RT005005RouteTypeB,26206338,-81.090822,35.264042
RT005005RouteTypeC,26207764,-81.0994,35.269476
RT008008RouteTypeA,26209436,NULL,NULL
RT006006RouteTypeA,26210405,-80.84626,35.227123
RT003003RouteTypeA,2621380,-81.169655,35.232528
RT005005RouteTypeC,26215393,-81.102131,35.267631
RT016016RouteTypeB,26217955,-80.842852,35.430527
RT007007RouteTypeA,26219739,-80.807327,35.300394
RT002002RouteTypeA,26220666,-80.736757,35.139532
RT008008RouteTypeA,26223915,-80.868263,35.456914
RT006006RouteTypeA,26224927,-80.844258,35.214056
RT006006RouteTypeA,2622985,-80.837429,35.229484
RT013013RouteTypeB,2623150,-80.750933,35.204014
RT008008RouteTypeA,26233700,-80.858339,35.487921
RT008008RouteTypeA,26234187,-80.872297,35.443863
RT011011RouteTypeC,26235415,-80.837402,35.230793
RT005005RouteTypeA,26236878,-80.768442,35.19556
RT001001RouteTypeA,26238692,-80.84313,35.068595
RT014014RouteTypeB,26239366,-80.660467,35.172606
RT008008RouteTypeB,26240423,-80.730924,35.1383
RT004004RouteTypeA,26241712,-80.87808,35.170155
RT003003RouteTypeA,26243651,NULL,NULL
RT001001RouteTypeA,2624480,-80.791922,35.028721
RT015015RouteTypeB,26246633,-80.808439,35.23244
RT008008RouteTypeA,26249592,-80.86523,35.437412
RT007007RouteTypeC,26254214,-80.883638,35.178807
RT006006RouteTypeA,26256598,NULL,NULL
RT003003RouteTypeA,26257944,-81.038126,35.24447
RT007007RouteTypeA,26259432,-80.753193,35.306496
RT005005RouteTypeB,26260643,-80.987498,35.303476
RT010010RouteTypeC,26266574,-80.788317,35.246431
RT007007RouteTypeA,26268907,-80.739319,35.317402
RT004004RouteTypeC,26272427,-80.696361,35.086761
RT013013RouteTypeB,262750,-80.758003,35.208172
RT005005RouteTypeC,26278617,-81.174502,35.247611
RT003003RouteTypeA,26383772,NULL,NULL
RT007007RouteTypeA,26384985,-80.756608,35.309334
RT003003RouteTypeA,26385353,-81.174304,35.248067
RT001001RouteTypeC,26387758,-80.533697,34.971492
RT003003RouteTypeA,26388913,-80.883469,35.244571
RT001001RouteTypeA,26389361,-80.698356,35.000918
RT007007RouteTypeB,26391195,-80.942453,35.129427
RT009009RouteTypeC,26394231,-80.746373,35.15273
RT005005RouteTypeA,26397162,-80.813557,35.219898
RT017017RouteTypeB,26399458,-80.747607,35.301604
RT009009RouteTypeC,26400902,-80.694612,35.209894
RT006006RouteTypeC,26401875,-80.841994,35.068949
RT008008RouteTypeB,26402456,-80.632299,35.1076
RT008008RouteTypeB,26403895,-80.653858,35.121375
RT005005RouteTypeB,26404137,-80.945752,35.330201
RT011011RouteTypeC,26406600,-80.81838,35.247128
RT010010RouteTypeC,26415370,-80.739083,35.203837
RT005005RouteTypeA,26416423,-80.852658,35.200458
RT008008RouteTypeA,26417129,-80.852717,35.496122
RT008008RouteTypeC,26420591,-80.962312,35.3371
RT006006RouteTypeA,26422281,-80.84532,35.238824
RT004004RouteTypeA,26423248,-80.834956,35.152859
RT003003RouteTypeA,26425150,-81.037747,35.241098
RT008008RouteTypeA,26426998,-80.879303,35.446057
RT004004RouteTypeB,26427967,-81.192505,35.317193
RT004004RouteTypeB,2642940,-81.183205,35.316672
RT005005RouteTypeC,26430739,-81.156853,35.326328
RT005005RouteTypeC,2643195,-81.148114,35.326468
RT003003RouteTypeC,26434852,-81.201962,35.315954
RT004004RouteTypeA,26438799,-80.832987,35.153224
RT015015RouteTypeB,26441600,-80.7457,35.292071
RT001001RouteTypeA,26442296,-80.843034,35.06897
RT002002RouteTypeA,26445501,-80.655071,35.122051
RT004004RouteTypeA,26446400,-80.84974,35.160241
RT008008RouteTypeC,26448950,-80.854112,35.375204
RT008008RouteTypeA,2644937,-80.881787,35.481365
RT004004RouteTypeA,26450555,-80.930171,35.142976
RT011011RouteTypeC,26454832,-80.876664,35.257358
RT017017RouteTypeB,26457253,-80.815032,35.333822
RT013013RouteTypeB,26461179,-80.764483,35.212812
RT006006RouteTypeC,26462459,-80.875961,35.165213
RT004004RouteTypeA,26464923,-81.037275,35.069968
RT006006RouteTypeA,26465881,-80.86299,35.204401
RT006006RouteTypeA,26471364,-80.844325,35.226413
RT011011RouteTypeC,26472373,-80.8808,35.263538
RT004004RouteTypeA,2647695,-80.933328,35.137941
RT007007RouteTypeA,26478261,-80.766736,35.280248
RT010010RouteTypeC,26479591,-80.763377,35.21235
RT004004RouteTypeA,26480624,-80.933007,35.137753
RT008008RouteTypeC,26481797,-80.890043,35.262052
RT007007RouteTypeA,26484950,-80.805993,35.24716
RT003003RouteTypeC,26486502,-81.340177,35.246157
RT005005RouteTypeC,26488976,-81.143887,35.184783
RT014014RouteTypeB,26489636,-80.729384,35.275093
RT008008RouteTypeA,26492654,-80.887495,35.479327
RT007007RouteTypeA,26494450,-80.772079,35.317257
RT005005RouteTypeA,26496107,-80.812114,35.219555
RT011011RouteTypeC,26497121,-80.807678,35.233057
RT008008RouteTypeA,2650036,-80.842289,35.344444
RT005005RouteTypeA,26501658,-80.780872,35.192465
RT007007RouteTypeA,265040,NULL,NULL
RT002002RouteTypeB,26505181,-80.648869,35.0471
RT009009RouteTypeC,26509571,-80.63232,35.106242
RT002002RouteTypeA,26511302,-80.579347,35.020363
RT007007RouteTypeA,26514716,-80.75678,35.303272
RT011011RouteTypeC,26519594,-80.82883,35.249161
RT003003RouteTypeA,26524472,-81.056978,35.256205
RT005005RouteTypeA,26528144,-80.849338,35.171855
RT002002RouteTypeC,26529154,-81.483959,35.267883
RT008008RouteTypeA,26532263,-80.765487,35.340089
RT005005RouteTypeA,26535544,NULL,NULL
RT008008RouteTypeA,2653688,-80.878188,35.446164
RT002002RouteTypeA,26539778,NULL,NULL
RT007007RouteTypeA,26540133,NULL,NULL
RT001001RouteTypeA,26541724,-80.80572,35.036076
RT001001RouteTypeA,26543277,-80.851174,35.058237
RT008008RouteTypeA,26544158,-80.874465,35.488479
RT010010RouteTypeC,26550187,-80.787159,35.24811
RT011011RouteTypeB,26552455,-80.894839,35.227527
RT007007RouteTypeC,2655576,-80.938414,35.242472
RT003003RouteTypeC,26557403,-81.333932,35.231373
RT006006RouteTypeC,26558806,-80.860163,35.089146
RT008008RouteTypeA,26560606,-80.853903,35.349529
RT011011RouteTypeC,26561375,NULL,NULL
RT010010RouteTypeC,26564539,-80.783082,35.212849
RT007007RouteTypeC,26566295,-80.929343,35.19011
RT001001RouteTypeB,265685,-81.331846,35.239393
RT003003RouteTypeA,26569477,-81.13605,35.26033
RT008008RouteTypeC,26573851,-80.986994,35.301754
RT003003RouteTypeA,26574763,-81.119867,35.276548
RT006006RouteTypeA,26576412,-80.848871,35.232328
RT016016RouteTypeB,26579991,-80.861386,35.444807
RT003003RouteTypeA,26580709,-81.183793,35.262669
RT001001RouteTypeA,26583536,NULL,NULL
RT001001RouteTypeA,26585843,-80.846036,35.086608
RT008008RouteTypeA,26588353,-80.856494,35.348054
RT001001RouteTypeC,26589606,-80.091914,34.977748
RT001001RouteTypeA,26590383,-80.845384,35.088347
RT002002RouteTypeA,26592102,-80.735006,35.139829
RT008008RouteTypeC,26597418,-80.848903,35.49812
RT008008RouteTypeA,26598675,-80.785249,35.384028
RT007007RouteTypeA,26600509,-80.805349,35.247257
RT008008RouteTypeA,26601679,-80.848935,35.497899
RT006006RouteTypeA,26603152,-80.84127,35.227451
RT005005RouteTypeA,266045,NULL,NULL
RT002002RouteTypeA,26605862,-80.662618,35.172026
RT005005RouteTypeC,26606530,-81.024245,35.202019
RT008008RouteTypeA,26607260,-80.864573,35.444008
RT016016RouteTypeB,26608878,-80.895043,35.443788
RT004004RouteTypeA,26609160,-80.958901,35.116011
RT006006RouteTypeC,26610238,-80.806803,35.038597
RT008008RouteTypeA,26612838,-80.856317,35.348001
RT001001RouteTypeA,26615895,-80.850743,35.053676
RT009009RouteTypeC,26617987,-80.735862,35.138757
RT009009RouteTypeB,26620845,-80.891824,35.136321
RT001001RouteTypeA,26621728,-80.854138,35.056607
RT003003RouteTypeB,26623500,-80.807184,35.036172
RT003003RouteTypeA,26625346,-81.133556,35.264102
RT007007RouteTypeA,26627828,-80.756163,35.308915
RT001001RouteTypeC,266301,-80.090725,34.978015
RT008008RouteTypeA,26631126,-80.851934,35.352314
RT001001RouteTypeA,26638810,NULL,NULL
RT009009RouteTypeB,26639234,-80.875055,35.127829
RT005005RouteTypeC,26640604,-81.021605,35.182991
RT001001RouteTypeA,26641574,-80.807399,35.106258
RT008008RouteTypeB,26642104,-80.649894,35.079689
RT014014RouteTypeB,26643358,-80.728579,35.272534
RT001001RouteTypeA,26645821,-80.807393,35.034102
RT008008RouteTypeA,26648177,-80.888096,35.349508
RT014014RouteTypeB,26649228,-80.709316,35.172386
RT003003RouteTypeC,26652914,-81.328777,35.251109
RT003003RouteTypeA,26654916,-81.131726,35.263602
RT002002RouteTypeA,2665627,-80.734157,35.14134
RT001001RouteTypeA,26658657,-80.77967,35.095948
RT001001RouteTypeA,26659398,-80.852825,35.055785
RT001001RouteTypeA,26662877,NULL,NULL
RT004004RouteTypeA,26663905,-80.838797,35.152886
RT001001RouteTypeA,26665655,-80.809523,35.034686
RT003003RouteTypeA,26666828,-81.133032,35.227032
RT008008RouteTypeA,26667554,-80.856065,35.350806
RT001001RouteTypeA,26669843,-80.806009,35.034595
RT015015RouteTypeB,26670640,-80.798327,35.289024
RT007007RouteTypeB,26671438,-80.984178,35.100014
RT005005RouteTypeB,26672906,-81.036717,35.255797
RT003003RouteTypeC,266731,-81.354296,35.227366
RT003003RouteTypeC,26674506,-81.3336,35.241265
RT009009RouteTypeC,26676902,-80.661401,35.171146
RT006006RouteTypeA,26677178,-80.846688,35.226856
RT007007RouteTypeC,26682475,-80.929846,35.213437
RT007007RouteTypeB,26684648,-81.003817,35.095809
RT017017RouteTypeB,2668557,-80.737334,35.296513
RT007007RouteTypeA,26691843,NULL,NULL
RT002002RouteTypeC,26692135,-81.521641,35.313766
RT003003RouteTypeC,26695838,-81.285846,35.284835
RT003003RouteTypeC,26696626,-81.286573,35.291628
RT003003RouteTypeA,26697405,-81.04619,35.239921
RT007007RouteTypeA,26698705,NULL,NULL
RT002002RouteTypeA,26700667,-80.722992,35.116261
RT005005RouteTypeC,26702434,-81.080297,35.251173
RT002002RouteTypeB,26703981,-80.546302,34.995741
RT008008RouteTypeA,26705974,-80.756067,35.336655
RT008008RouteTypeA,26708467,-80.85577,35.350382
RT008008RouteTypeA,26711385,-80.854557,35.348553
RT004004RouteTypeB,26712762,-81.0799,35.248442
RT005005RouteTypeB,26712738,-81.0799,35.248442
RT004004RouteTypeC,26713974,-80.69621,35.000907
RT003003RouteTypeA,26714684,-81.165049,35.208825
RT002002RouteTypeB,26716494,-80.105009,34.981622
RT001001RouteTypeC,26717758,-80.102128,34.979556
RT001001RouteTypeA,26718459,-80.731297,35.085878
RT017017RouteTypeB,26721279,-80.754366,35.336188
RT001001RouteTypeA,26722985,-80.793414,35.038651
RT001001RouteTypeA,26723105,-80.852329,35.052882
RT010010RouteTypeC,26724536,-80.790989,35.208075
RT005005RouteTypeA,26725773,-80.827665,35.154179
RT002002RouteTypeA,26726187,-80.663023,35.172022
RT008008RouteTypeA,26734609,-80.860388,35.409128
RT004004RouteTypeA,26738133,-80.987203,35.10304
RT008008RouteTypeA,26739899,-80.853763,35.41026
RT005005RouteTypeC,26740335,-81.188068,35.270646
RT003003RouteTypeA,2674188,-81.175591,35.315498
RT002002RouteTypeA,26743306,-80.547718,34.995065
RT004004RouteTypeA,26746728,-80.879786,35.178544
RT005005RouteTypeC,26748249,-81.098241,35.221669
RT003003RouteTypeC,26751803,-81.265863,35.287483
RT004004RouteTypeA,26752240,-80.877898,35.080949
RT011011RouteTypeC,26753236,-80.844789,35.232081
RT004004RouteTypeA,2675572,-80.8808,35.180127
RT008008RouteTypeA,2675862,-80.867958,35.357866
RT008008RouteTypeC,26759124,-80.891537,35.475515
RT008008RouteTypeC,26760111,-80.84569,35.440708
RT001001RouteTypeA,26761718,-80.842577,35.071394
RT003003RouteTypeA,26763230,-81.038061,35.241632
RT007007RouteTypeB,26765855,-80.988121,35.09973
RT003003RouteTypeA,26767648,-81.14683,35.269649
RT003003RouteTypeB,26768976,-80.759768,34.953378
RT002002RouteTypeA,2676929,-80.544865,34.996334
RT003003RouteTypeA,26771619,NULL,NULL
RT010010RouteTypeC,26772958,-80.762997,35.211868
RT001001RouteTypeA,26773636,NULL,NULL
RT005005RouteTypeA,26777293,-80.850652,35.170621
RT005005RouteTypeB,26780651,-80.999161,35.274008
RT010010RouteTypeC,26784899,-80.739067,35.203671
RT003003RouteTypeA,26785705,-81.154698,35.262284
RT004004RouteTypeA,26788187,-80.838904,35.153455
RT009009RouteTypeC,26789825,-80.73934,35.16148
RT006006RouteTypeC,26790745,-80.87565,35.17348
RT008008RouteTypeC,26791220,-80.840588,35.409305
RT007007RouteTypeC,26794885,-80.938559,35.242499
RT009009RouteTypeC,26795288,-80.724175,35.200082
RT010010RouteTypeC,26796355,-80.792743,35.217238
RT002002RouteTypeA,26799353,-80.512087,34.967315
RT001001RouteTypeA,26801750,-80.844338,35.071379
RT008008RouteTypeC,26807994,-80.858007,35.481408
RT007007RouteTypeB,26808274,-80.960199,35.171742
RT005005RouteTypeA,26811948,NULL,NULL
RT008008RouteTypeA,26812481,-80.853763,35.348955
RT001001RouteTypeA,26813759,-80.84814,35.052454
RT005005RouteTypeA,2681615,NULL,NULL
RT011011RouteTypeC,26817407,-80.803316,35.236107
RT003003RouteTypeA,26819568,-81.016324,35.296508
RT002002RouteTypeA,26820414,-80.687338,35.1868
RT003003RouteTypeC,26822995,-81.204714,35.338291
RT013013RouteTypeB,26823115,-80.762949,35.200136
RT006006RouteTypeC,26824888,-80.818482,35.078905
RT009009RouteTypeB,26825891,-80.895761,35.146325
RT006006RouteTypeC,26826767,-80.824758,35.156818
RT004004RouteTypeB,26828207,-81.16858,35.262744
RT013013RouteTypeB,26838730,-80.723816,35.203049
RT001001RouteTypeA,26839153,-80.853656,35.056112
RT010010RouteTypeC,268411,-80.74375,35.203998
RT009009RouteTypeC,26842235,-80.648853,35.180035
RT005005RouteTypeA,26846887,-80.812435,35.218802
RT007007RouteTypeC,26847711,-80.942319,35.235423
RT005005RouteTypeA,26848145,-80.828787,35.152945
RT004004RouteTypeA,26849299,-80.958074,35.116456
RT004004RouteTypeA,26852876,-80.884791,35.08317
RT005005RouteTypeB,26853846,-81.101626,35.220537
RT007007RouteTypeA,26855406,-80.738758,35.326962
RT011011RouteTypeB,26856238,-80.833459,35.214561
RT002002RouteTypeA,26867557,-80.651675,35.122314
RT002002RouteTypeA,26869800,-80.696001,35.085031
RT008008RouteTypeA,26870684,-80.843828,35.349106
RT006006RouteTypeA,26874938,-80.83944,35.216422
RT003003RouteTypeC,26876938,-81.405842,35.2465
RT004004RouteTypeB,26877288,-81.14835,35.279653
RT012012RouteTypeC,26879868,-80.754495,35.337014
RT015015RouteTypeB,26880994,-80.77496,35.235922
RT014014RouteTypeB,26881889,-80.749425,35.249193
RT006006RouteTypeC,26882366,-80.816452,35.079494
RT002002RouteTypeA,2688339,-80.73672,35.134857
RT001001RouteTypeA,26889916,-80.778597,35.097541
RT009009RouteTypeC,26890204,-80.706934,35.174494
RT001001RouteTypeA,26891248,-80.845298,35.020122
RT003003RouteTypeC,26893558,-81.355814,35.28028
RT008008RouteTypeC,26894438,-80.894388,35.444163
RT003003RouteTypeA,26895327,-81.03698,35.242654
RT005005RouteTypeB,26899262,-80.961379,35.271783
RT006006RouteTypeA,26900999,-80.842766,35.228846
RT011011RouteTypeC,26901104,-80.833019,35.243362
RT016016RouteTypeB,26902611,-80.860485,35.500034
RT008008RouteTypeA,26903835,-80.864439,35.405872
RT004004RouteTypeA,26907521,-80.985267,35.103815
RT005005RouteTypeA,26912818,NULL,NULL
RT001001RouteTypeA,26913715,-80.842852,35.071363
RT004004RouteTypeC,2691951,-80.773446,34.946873
RT008008RouteTypeA,26920227,-80.87977,35.44625
RT011011RouteTypeC,26923178,-80.854815,35.214094
RT008008RouteTypeB,26924946,-80.730435,35.082736
RT008008RouteTypeA,26928571,-80.883898,35.481776
RT003003RouteTypeC,26929128,-81.330451,35.239097
RT004004RouteTypeB,26930412,-81.123443,35.241485
RT017017RouteTypeB,26931378,-80.788065,35.366256
RT003003RouteTypeA,26932944,-80.922946,35.190892
RT002002RouteTypeA,26933174,-80.569653,34.982378
RT004004RouteTypeA,26936812,-80.933833,35.138434
RT004004RouteTypeA,26937530,-80.86748,35.090149
RT012012RouteTypeC,26939725,-80.767174,35.341929
RT003003RouteTypeB,26940850,-80.848887,35.024499
RT003003RouteTypeA,26943211,-80.884861,35.22456
RT004004RouteTypeA,26944326,-80.904623,35.136058
RT004004RouteTypeC,2694927,-80.696304,35.001209
RT012012RouteTypeC,26951347,-80.714487,35.33423
RT003003RouteTypeC,26954737,-81.240414,35.285607
RT004004RouteTypeA,26959194,-80.98921,35.105137
RT002002RouteTypeA,26962696,NULL,NULL
RT004004RouteTypeA,2696568,-80.991017,35.101575
RT006006RouteTypeA,26966830,-80.845439,35.229155
RT017017RouteTypeB,26968744,-80.859332,35.351005
RT003003RouteTypeB,26969272,-80.697353,34.998804
RT002002RouteTypeA,26971223,-80.654802,35.175905
RT008008RouteTypeC,26973242,-80.96009,35.273541
RT003003RouteTypeC,26974767,-81.331162,35.23758
RT002002RouteTypeA,2697556,NULL,NULL
RT001001RouteTypeA,26976196,-80.847167,35.023318
RT005005RouteTypeA,26982558,-80.823825,35.156373
RT007007RouteTypeC,2698483,-80.898558,35.211488
RT001001RouteTypeB,26991584,-81.40617,35.243448
RT002002RouteTypeC,26993366,-81.539792,35.289523
RT003003RouteTypeA,26994305,NULL,NULL
RT007007RouteTypeA,2699636,-80.736604,35.237284
RT016016RouteTypeB,26998991,-80.877313,35.486505
RT004004RouteTypeA,26999992,-80.931257,35.137933
RT011011RouteTypeC,27001978,-80.834875,35.21182
RT007007RouteTypeA,27006272,-80.739136,35.328699
RT008008RouteTypeA,2700786,-80.86284,35.503123
RT004004RouteTypeC,27008289,-80.643947,35.049251
RT006006RouteTypeC,2700992,-80.851575,35.056322
RT004004RouteTypeA,27011375,-80.962758,35.117229
RT002002RouteTypeA,27013699,NULL,NULL
RT002002RouteTypeC,27015361,NULL,NULL
RT003003RouteTypeA,27016989,-81.072487,35.236232
RT008008RouteTypeA,27017777,NULL,NULL
RT011011RouteTypeC,27020200,-80.842096,35.229522
RT008008RouteTypeC,27025115,-80.862303,35.407766
RT004004RouteTypeA,27026309,-80.993916,35.103189
RT003003RouteTypeB,27028516,-80.816867,35.059325
RT001001RouteTypeA,27032828,-80.861377,35.040367
RT010010RouteTypeC,27034949,-80.793194,35.21779
RT002002RouteTypeA,27036154,-80.647303,35.049669
RT001001RouteTypeA,27037576,-80.859882,35.087614
RT002002RouteTypeC,27038581,-81.537087,35.277023
RT004004RouteTypeB,27039234,-81.185767,35.314205
RT008008RouteTypeA,27041329,-80.863627,35.503132
RT002002RouteTypeC,27042510,-81.511591,35.294936
RT003003RouteTypeA,27043385,-81.08316,35.218629
RT001001RouteTypeA,27044996,-80.812441,35.053054
RT003003RouteTypeC,27045152,-81.185365,35.31598
RT003003RouteTypeA,27047156,-81.101233,35.221905
RT005005RouteTypeA,27049670,-80.817158,35.22102
RT001001RouteTypeC,27050797,-80.366582,34.986065
RT011011RouteTypeC,27051791,-80.843115,35.224785
RT004004RouteTypeA,27054560,-80.877324,35.089493
RT001001RouteTypeA,27058757,-80.779273,35.095846
RT004004RouteTypeA,27059714,-80.875838,35.166737
RT002002RouteTypeA,27060278,-80.650892,35.091946
RT014014RouteTypeB,27065626,-80.68987,35.213785
RT004004RouteTypeA,27066206,-80.939766,35.136047
RT008008RouteTypeA,27067621,-80.865153,35.406173
RT006006RouteTypeA,27072446,-80.847149,35.232768
RT002002RouteTypeA,27078154,-80.637636,35.063445
RT002002RouteTypeA,27079739,-80.554406,34.990078
RT005005RouteTypeA,27082480,NULL,NULL
RT008008RouteTypeA,27084511,-80.889759,35.448122
RT001001RouteTypeA,2708675,-80.842498,35.070878
RT008008RouteTypeA,27087612,-80.886223,35.443058
RT005005RouteTypeA,27088530,-80.813509,35.219947
RT006006RouteTypeC,27091845,NULL,NULL
RT001001RouteTypeA,27092386,-80.848431,35.022659
RT003003RouteTypeC,27095965,-81.368927,35.221026
RT003003RouteTypeA,27096837,-80.89112,35.244108
RT003003RouteTypeA,27097216,-81.098268,35.255025
RT009009RouteTypeC,27099664,-80.742339,35.162054
RT008008RouteTypeA,27105784,-80.885375,35.443278
RT015015RouteTypeB,27107537,-80.758615,35.296234
RT006006RouteTypeC,27109210,-80.866114,35.094652
RT003003RouteTypeA,27113730,-81.071446,35.235605
RT012012RouteTypeC,27116250,-80.792936,35.280902
RT002002RouteTypeC,27120458,-81.526467,35.271622
RT005005RouteTypeA,27121993,-80.795473,35.21831
RT004004RouteTypeA,27122470,-80.933984,35.137983
RT001001RouteTypeA,27126824,-80.847047,35.022863
RT005005RouteTypeA,27127696,-80.815134,35.220987
RT005005RouteTypeC,27129112,-81.038085,35.244247
RT003003RouteTypeA,27131961,-80.946611,35.32282
RT012012RouteTypeB,27132134,-80.886127,35.344305
RT010010RouteTypeB,2713490,-80.801305,35.212544
RT003003RouteTypeA,27136352,-81.133684,35.225842
RT007007RouteTypeA,27140651,-80.776323,35.259397
RT001001RouteTypeA,27142385,-80.847557,35.052888
RT002002RouteTypeA,27143905,-80.543711,34.981504
RT005005RouteTypeA,27149969,-80.753749,35.203531
RT001001RouteTypeA,27150887,-80.844504,35.070502
RT005005RouteTypeC,27151561,NULL,NULL
RT003003RouteTypeB,27152915,-80.700314,35.003331
RT007007RouteTypeC,27154405,-80.882935,35.216202
RT012012RouteTypeC,27156555,-80.724846,35.282388
RT001001RouteTypeA,27159487,-80.804271,35.034306
RT008008RouteTypeA,27162839,-80.78571,35.384334
RT002002RouteTypeA,27166649,-80.707508,35.125973
RT001001RouteTypeA,27167957,-80.843861,35.058038
RT003003RouteTypeC,27168506,-81.253815,35.249934
RT002002RouteTypeC,27174921,-81.539224,35.291964
RT003003RouteTypeA,27175304,-81.130599,35.262647
RT001001RouteTypeA,27176309,-80.744404,34.925306
RT011011RouteTypeC,27179284,-80.872582,35.261553
RT007007RouteTypeC,27190938,-80.892314,35.244652
RT008008RouteTypeC,27191478,-80.857938,35.30462
RT012012RouteTypeC,27192352,-80.795983,35.293423
RT010010RouteTypeC,27193868,-80.737974,35.236854
RT009009RouteTypeC,27194844,-80.726611,35.201337
RT005005RouteTypeC,27196805,-81.13282,35.261489
RT006006RouteTypeC,27197837,-80.807747,35.106554
RT009009RouteTypeC,27198540,-80.740685,35.138588
RT002002RouteTypeC,27199121,-81.5349,35.300665
RT002002RouteTypeC,27200363,-81.538533,35.277741
RT006006RouteTypeB,27201935,-80.781483,35.09657
RT008008RouteTypeA,27203846,-80.882409,35.481516
RT003003RouteTypeA,27205333,-81.01726,35.297457
RT006006RouteTypeC,2720637,-80.826255,35.153315
RT004004RouteTypeC,27207129,-80.560609,35.007309
RT012012RouteTypeC,2720835,-80.749897,35.304404
RT009009RouteTypeC,27209500,-80.688823,35.186762
RT007007RouteTypeC,27210954,-80.874867,35.175486
RT009009RouteTypeC,27211446,-80.71851,35.121177
RT004004RouteTypeC,27212187,-80.66139,35.083374
RT005005RouteTypeC,2721339,-81.168531,35.216304
RT009009RouteTypeC,27214929,-80.683435,35.137066
RT004004RouteTypeC,27215880,-80.756045,34.956039
RT006006RouteTypeA,27217800,-80.846607,35.22662
RT014014RouteTypeB,2721977,-80.687461,35.213981
RT005005RouteTypeA,27221320,NULL,NULL
RT001001RouteTypeA,27222745,-80.842176,35.068713
RT001001RouteTypeA,2722581,-80.750697,34.933294
RT005005RouteTypeA,2722685,-80.758089,35.208891
RT003003RouteTypeA,27227824,-81.045847,35.251184
RT002002RouteTypeA,27229311,-80.667559,35.07743
RT008008RouteTypeA,27231364,-80.849488,35.501525
RT008008RouteTypeB,27232761,-80.700529,35.067715
RT006006RouteTypeA,27233155,-80.85482,35.214432
RT001001RouteTypeC,27235463,-80.523073,34.978462
RT004004RouteTypeA,27236754,-80.866852,35.093926
RT001001RouteTypeA,27240681,-80.839499,35.02627
RT008008RouteTypeC,27241319,-80.862867,35.406419
RT005005RouteTypeC,27244435,-81.066988,35.268028
RT008008RouteTypeC,27247363,-80.8822,35.444281
RT008008RouteTypeC,27248633,-80.889592,35.48025
RT008008RouteTypeA,27249110,-80.872786,35.482009
